time,msd,loopsize,loopsize_smoothed
14.0,0.01576826923076923,11.587026825503983,12.19140885254458
14.200000000000001,0.015005288461538462,14.582728886293198,12.207065244253016
14.4,0.015005288461538462,12.137047680905251,12.192755955808991
14.600000000000001,0.015259615384615384,10.334491876727137,12.120009083889382
14.8,0.015259615384615384,12.053657582752804,12.084513480526555
15.0,0.014242307692307693,11.967864668828138,12.045740407724185
15.200000000000001,0.014242307692307693,12.000797121771953,12.038478115579439
15.600000000000001,0.01398798076923077,12.966087032556377,11.939385703951219
15.8,0.01398798076923077,11.896091546818196,11.931196309564665
16.0,0.01398798076923077,12.379626912837324,12.000317693831018
16.2,0.014242307692307693,10.934808983994127,11.9723255505426
16.400000000000002,0.014242307692307693,10.531039814663139,12.082461009572182
16.6,0.014242307692307693,12.821232941540636,12.069535168063245
16.8,0.014496634615384618,14.242411016876567,11.994996932986128
17.0,0.014496634615384618,11.939385659732192,12.031806155739586
17.2,0.013733653846153849,14.647506000695639,12.035973515748879
17.400000000000002,0.012970673076923078,16.1326273368375,12.004287241556396
17.6,0.012970673076923078,16.65120111524792,12.003127696026867
17.8,0.012716346153846154,11.859625979251403,12.022948639179887
18.0,0.012716346153846154,10.450236565659752,12.070907310995926
18.2,0.012716346153846154,10.676054445681858,12.120927785468545
18.400000000000002,0.012716346153846154,12.265763119125282,12.204515485178275
18.6,0.012716346153846154,12.607356503641263,12.214475932236073
18.8,0.012716346153846154,11.398979793421853,12.177515277873619
19.0,0.012716346153846154,11.420321284798325,12.169046336989725
19.200000000000003,0.012716346153846154,12.264733276055638,12.299739171807998
19.400000000000002,0.012716346153846154,11.559579796096985,12.297137357099801
19.6,0.011699038461538462,10.931151999902022,12.257167365746588
19.8,0.010936057692307693,10.194098032069748,12.227711680008056
20.0,0.01068173076923077,8.548169984761218,12.241292425921335
20.200000000000003,0.01068173076923077,10.584009092592268,12.29713119088092
20.400000000000002,0.010936057692307693,11.625451839634355,12.291028199493061
20.6,0.01068173076923077,12.328393029262013,12.312795919418996
20.8,0.010936057692307693,9.550775939658536,12.28655364118365
21.0,0.01068173076923077,10.54165652732094,12.374556652602255
21.200000000000003,0.008392788461538462,15.29148462426004,12.420712012289245
21.400000000000002,0.008392788461538462,11.278128603685555,12.497179912696826
21.6,0.00737548076923077,16.168226444261226,12.567581276193382
