time,msd,loopsize,loopsize_smoothed
16.8,0.05699345238095238,10.008676764601226,10.482769644615017
17.0,0.05604880952380953,12.491626919897227,10.7583599812581
17.2,0.055104166666666676,13.538215842940287,11.006368792428123
17.400000000000002,0.055419047619047625,11.242519573669492,11.229802840512669
17.6,0.055419047619047625,10.493551792881144,11.425907476903083
17.8,0.05573392857142857,10.559327897346831,11.497456910317684
18.0,0.055419047619047625,12.279377935198042,11.642840182052739
18.2,0.05415952380952381,10.561783295555717,11.725798363842012
18.400000000000002,0.05415952380952381,14.87962079517531,11.838887585401945
18.6,0.05415952380952381,10.499752999907422,11.904875546342513
18.8,0.051640476190476195,13.893112784713173,11.953983044392627
19.0,0.051640476190476195,12.312487158872184,12.041195023535787
19.200000000000003,0.050695833333333336,12.168585931712547,12.053920206505957
19.400000000000002,0.04975119047619048,10.5403889359626,12.00217839098334
19.6,0.04975119047619048,10.539204206513453,12.118655602445754
19.8,0.04943630952380953,8.532162432412521,12.099562359527617
20.0,0.04660238095238095,12.705999945095751,12.04823249627288
20.200000000000003,0.044083333333333335,13.077961380719515,12.141502932048853
20.400000000000002,0.036526190476190476,14.747666809152088,12.187364046648653
20.6,0.033692261904761905,11.59810747529391,12.164397472103932
20.8,0.028654166666666665,15.4534370611397,12.169805657759705
