time,msd,loopsize,loopsize_smoothed
23.0,0.01398798076923077,18.439653621254443,17.905257356090075
23.200000000000003,0.012970673076923078,19.647777074966136,17.8999677324855
23.400000000000002,0.013225,18.553658668425584,17.92094925257481
23.6,0.012207692307692308,19.034350509914738,17.99457490371351
23.8,0.012207692307692308,19.5156347914303,18.156962671676894
24.0,0.012462019230769231,17.544680409394807,18.17486325267876
24.200000000000003,0.012462019230769231,20.413383993018243,18.179604818226743
24.400000000000002,0.012207692307692308,18.955179797237268,18.406182897740234
24.6,0.011953365384615385,19.58001418763858,18.57359701119062
24.8,0.012207692307692308,15.348125701418255,18.671666209268672
25.0,0.011953365384615385,18.263777611502604,18.718351723639586
25.200000000000003,0.011953365384615385,18.939784214052946,18.816483236932417
25.400000000000002,0.011953365384615385,18.60247056805998,18.90204404085485
25.6,0.011953365384615385,18.235300608161744,18.893128928497894
25.8,0.011190384615384616,17.38957006787066,18.956670635291232
26.0,0.010427403846153847,17.881175839011394,18.91818878793325
26.200000000000003,0.010173076923076924,20.524889611390662,18.892094822053412
26.400000000000002,0.010173076923076924,18.710564690405718,18.855345077064555
26.6,0.010173076923076924,21.981226181656524,18.87410320559635
26.8,0.010427403846153847,18.970626307348024,18.88562946798135
27.0,0.010173076923076924,19.643928491380827,18.89026292015192
27.200000000000003,0.009155769230769231,18.266011620546216,18.901888523353467
27.400000000000002,0.009155769230769231,17.460900899318457,18.916520547901122
27.6,0.009155769230769231,19.139923045191903,18.96631511372723
27.8,0.009155769230769231,20.628865063925073,19.00621575120334
28.0,0.009155769230769231,21.747828742871942,19.016919778430204
28.200000000000003,0.009155769230769231,19.787660871414896,19.018548781436515
28.400000000000002,0.008901442307692308,17.89182646153128,18.964406946455547
28.6,0.008647115384615385,18.29085745942233,19.00276374718979
28.8,0.008647115384615385,19.507111258647935,18.99233611308218
29.0,0.008647115384615385,19.13018113053914,18.98878066703622
29.200000000000003,0.008647115384615385,17.210160390766664,19.00409201481476
29.400000000000002,0.008647115384615385,18.437728848190854,18.962061816540484
29.6,0.008901442307692308,20.05423813916389,18.929123224415992
29.8,0.009155769230769231,18.667999785729936,18.95306681801525
30.0,0.008901442307692308,18.621771002295915,19.06722965376488
30.200000000000003,0.008901442307692308,18.56755837377154,19.116944146526365
30.400000000000002,0.009155769230769231,19.994419018360514,19.158087504754896
30.6,0.009155769230769231,21.061150488843253,19.194127140564614
30.8,0.008901442307692308,19.002839614649044,19.198367308115625
31.0,0.009664423076923077,18.718968021264846,19.22128672810356
31.200000000000003,0.010427403846153847,17.069804924202607,19.273791621645625
31.400000000000002,0.010427403846153847,17.509740049933814,19.25242219247643
31.6,0.010427403846153847,18.597811501489378,19.258468988303957
31.8,0.010427403846153847,19.850145714233292,19.206012106907703
32.0,0.010427403846153847,18.682694752829356,19.206282251566613
32.2,0.010427403846153847,18.016247928769857,19.195819450229642
32.4,0.011190384615384616,19.213904926582345,19.212042276699357
32.6,0.011190384615384616,19.51985335023416,19.236360011762773
32.800000000000004,0.010936057692307693,22.26769775805128,19.220101630515146
33.0,0.010936057692307693,21.932318177717146,19.19761667598008
33.2,0.010936057692307693,17.85583621234252,19.162154226524166
33.4,0.010936057692307693,18.524361777582627,19.178198878614104
33.6,0.010936057692307693,16.8324016559559,19.21119428481257
33.800000000000004,0.010936057692307693,20.548212306606132,19.219380653559263
34.0,0.011190384615384616,18.492113536319106,19.204385631034814
34.2,0.010936057692307693,19.33075159704049,19.167994805008963
34.4,0.01068173076923077,18.34087049387889,19.204345154400354
34.6,0.01068173076923077,18.227813682755905,19.208658300691734
34.800000000000004,0.010936057692307693,17.24237300676363,19.218009616886487
35.0,0.010936057692307693,20.825081054800087,19.263084152249544
35.2,0.01068173076923077,21.284593160398757,19.211916583416354
35.4,0.01068173076923077,20.848931235099705,19.22469215242843
35.6,0.010427403846153847,21.079238841936544,19.23105156461845
35.800000000000004,0.010427403846153847,20.476531630165276,19.17980900320309
